name,address,rating,website,schedule,latitude,longitude,city
"Camping Puy Veix","Puy de Veix Viam",4.4,http://www.camping-viam.fr/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",45.83361900,1.26110500,Limoges
"Camping Municipal Le Dorat","3 Chem. de la Planche des Dames Le Dorat",4.3,https://ledorat.fr/camping-municipal/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",45.83361900,1.26110500,Limoges
"Camping des Alouettes","1 Les Alouettes Cognac-la-Forêt",4.6,http://www.camping-des-alouettes.com/fr/,"[Monday: 9:00u202fAMu2009–u20099:00u202fPM Tuesday: 9:00u202fAMu2009–u20099:00u202fPM Wednesday: 9:00u202fAMu2009–u20099:00u202fPM Thursday: 9:00u202fAMu2009–u20099:00u202fPM Friday: 9:00u202fAMu2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20099:00u202fPM]",45.83361900,1.26110500,Limoges
"Camping Le Parc","Les Places Availles-Limouzine",4.1,http://www.camping-le-parc-availles.fr/,"[Monday: 9:00u202fAMu2009–u20099:00u202fPM Tuesday: 9:00u202fAMu2009–u20099:00u202fPM Wednesday: 9:00u202fAMu2009–u20099:00u202fPM Thursday: 9:00u202fAMu2009–u20099:00u202fPM Friday: 9:00u202fAMu2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20099:00u202fPM]",45.83361900,1.26110500,Limoges
"Camping & Gîtes En Campagne","17 Saint-Christophe",4.7,https://www.encampagne.com/,"[Monday: 8:00u202fAMu2009–u200911:00u202fPM Tuesday: 8:00u202fAMu2009–u200911:00u202fPM Wednesday: 8:00u202fAMu2009–u200911:00u202fPM Thursday: 8:00u202fAMu2009–u200911:00u202fPM Friday: 8:00u202fAMu2009–u200911:00u202fPM Saturday: 8:00u202fAMu2009–u200911:00u202fPM Sunday: 8:00u202fAMu2009–u200911:00u202fPM]",45.83361900,1.26110500,Limoges
"Camping Domaine de La Plantade","54 Chemin de la plantade Saint-Martin-Sepert",4.9,http://www.domaine-de-la-plantade.fr/,"[Monday: 8:00u202fAMu2009–u20099:30u202fPM Tuesday: 8:00u202fAMu2009–u20099:30u202fPM Wednesday: 8:00u202fAMu2009–u20099:30u202fPM Thursday: 8:00u202fAMu2009–u20099:30u202fPM Friday: 8:00u202fAMu2009–u20099:30u202fPM Saturday: 8:00u202fAMu2009–u20099:30u202fPM Sunday: 9:00u202fAMu2009–u20098:00u202fPM]",45.83361900,1.26110500,Limoges
"Camping Moulin de la Geneste","Le Moulin de la Geneste Condat-sur-Ganaveix",4.6,http://www.lageneste.net/,"[Monday: 8:00u202fAMu2009–u200910:00u202fPM Tuesday: 8:00u202fAMu2009–u200910:00u202fPM Wednesday: 8:00u202fAMu2009–u200910:00u202fPM Thursday: 8:00u202fAMu2009–u200910:00u202fPM Friday: 8:00u202fAMu2009–u200910:00u202fPM Saturday: 8:00u202fAMu2009–u200910:00u202fPM Sunday: 8:00u202fAMu2009–u200910:00u202fPM]",45.83361900,1.26110500,Limoges
"Oakleaves Camping",Neuvic-Entier,"Rating not available","Website not available","[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",45.83361900,1.26110500,Limoges
"Camping Le Cheyenne Limousin","Av. Michel Sinibaldi Châteauneuf-la-Forêt",4.1,http://camping-le-cheyenne.com/,"[Monday: Closed Tuesday: Closed Wednesday: Closed Thursday: 10:00u202fAMu2009–u20092:30u202fPM 6:00u2009–u200910:00u202fPM Friday: 10:00u202fAMu2009–u20092:30u202fPM 6:00u2009–u200911:00u202fPM Saturday: 10:00u202fAMu2009–u20092:30u202fPM 5:30u2009–u200911:00u202fPM Sunday: 9:00u202fAMu2009–u20093:00u202fPM]",45.83361900,1.26110500,Limoges
"Camping La Presqu'Île","Broussas Royère-de-Vassivière",3.9,http://www.campings-vassiviere.com/,"[Monday: 8:30u202fAMu2009–u20096:30u202fPM Tuesday: 8:30u202fAMu2009–u20096:30u202fPM Wednesday: 8:30u202fAMu2009–u20096:30u202fPM Thursday: 8:30u202fAMu2009–u20096:30u202fPM Friday: 8:30u202fAMu2009–u20096:30u202fPM Saturday: 8:30u202fAMu2009–u20096:30u202fPM Sunday: 8:30u202fAMu2009–u20096:30u202fPM]",45.83361900,1.26110500,Limoges
"Camping de la Grande Pâture","Rue de Vernoil Entre le caserne des pompiers et SuperU Between the fire station and SuperU Vernantes",4.9,"Website not available","[Monday: 9:00u202fAMu2009–u20099:00u202fPM Tuesday: 9:00u202fAMu2009–u20099:00u202fPM Wednesday: 9:00u202fAMu2009–u20099:00u202fPM Thursday: 9:00u202fAMu2009–u20099:00u202fPM Friday: 9:00u202fAMu2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20099:00u202fPM]",47.39414400,0.68484000,Tours
"Langeais Camping et Loisirs","route de Tours allée du lac Langeais",3.7,https://langeais-camping-loisirs.fr/,"[Monday: 9:00u202fAMu2009–u20099:30u202fPM Tuesday: 9:00u202fAMu2009–u20099:30u202fPM Wednesday: 9:00u202fAMu2009–u20099:30u202fPM Thursday: 9:00u202fAMu2009–u20099:30u202fPM Friday: 9:00u202fAMu2009–u20099:30u202fPM Saturday: 9:00u202fAMu2009–u20099:30u202fPM Sunday: 9:00u202fAMu2009–u20099:30u202fPM]",47.39414400,0.68484000,Tours
"Camping La Mignardière","22 Av. des Aubépines Ballan-Miré",4.4,https://www.olela.fr/campings/camping-mignardiere,"[Monday: 9:00u202fAMu2009–u20096:30u202fPM Tuesday: 9:00u202fAMu2009–u20096:30u202fPM Wednesday: 9:00u202fAMu2009–u20096:30u202fPM Thursday: 9:00u202fAMu2009–u20096:30u202fPM Friday: 9:00u202fAMu2009–u20096:30u202fPM Saturday: 9:00u202fAMu2009–u20096:00u202fPM Sunday: Closed]",47.39414400,0.68484000,Tours
"Camping de la Touche","La Touche Ligueil",4.7,http://www.campingdelatouche.net/,"[Monday: 9:00u202fAMu2009–u20098:00u202fPM Tuesday: 9:00u202fAMu2009–u20098:00u202fPM Wednesday: 9:00u202fAMu2009–u20098:00u202fPM Thursday: 9:00u202fAMu2009–u20098:00u202fPM Friday: 9:00u202fAMu2009–u20098:00u202fPM Saturday: 9:00u202fAMu2009–u20098:00u202fPM Sunday: 9:00u202fAMu2009–u20098:00u202fPM]",47.39414400,0.68484000,Tours
"Campings Anwb","Parc de Fierbois Sainte-Catherine-de-Fierbois","Rating not available","Website not available","[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",47.39414400,0.68484000,Tours
"Camping du Port Liberge","14 Rue du Port Liberge Vaas",4.1,https://www.vaas.fr/le-camping,"[Monday: 8:00u202fAMu2009–u20096:00u202fPM Tuesday: 8:00u202fAMu2009–u20096:00u202fPM Wednesday: 8:00u202fAMu2009–u20096:00u202fPM Thursday: 8:00u202fAMu2009–u20096:00u202fPM Friday: 8:00u202fAMu2009–u20096:00u202fPM Saturday: 8:00u202fAMu2009–u20096:00u202fPM Sunday: 8:00u202fAMu2009–u20096:00u202fPM]",47.39414400,0.68484000,Tours
"Camping de la reuille","1 La Reuille Fléré-la-Rivière",4.4,http://lareuille.wix.com/parc-de-la-reuille,"[Monday: 10:00u202fAMu2009–u20098:00u202fPM Tuesday: 10:00u202fAMu2009–u20098:00u202fPM Wednesday: 10:00u202fAMu2009–u20098:00u202fPM Thursday: 10:00u202fAMu2009–u20098:00u202fPM Friday: 10:00u202fAMu2009–u20098:00u202fPM Saturday: 10:00u202fAMu2009–u20098:00u202fPM Sunday: 10:00u202fAMu2009–u20098:00u202fPM]",47.39414400,0.68484000,Tours
"Parc du Val de Loire","Rte de Fleuray Mesland",4.3,https://www.yellohvillage.fr/camping/parc_du_val_de_loire?utm_campaign=MyBusiness&utm_medium=organic&utm_source=google,"[Monday: 9:00u202fAMu2009–u20095:00u202fPM Tuesday: 9:00u202fAMu2009–u20095:00u202fPM Wednesday: 9:00u202fAMu2009–u20095:00u202fPM Thursday: 9:00u202fAMu2009–u20095:00u202fPM Friday: 9:00u202fAMu2009–u20095:00u202fPM Saturday: Closed Sunday: Closed]",47.39414400,0.68484000,Tours
"Camping La Bonne Aventure ***","Rte de la Cunaille Thoré-la-Rochette",4.4,http://www.camping-la-bonne-aventure.fr/,"[Monday: 9:00u202fAMu2009–u20097:00u202fPM Tuesday: 9:00u202fAMu2009–u20097:00u202fPM Wednesday: 9:00u202fAMu2009–u20097:00u202fPM Thursday: 9:00u202fAMu2009–u20097:00u202fPM Friday: 9:00u202fAMu2009–u20097:00u202fPM Saturday: 9:00u202fAMu2009–u20097:00u202fPM Sunday: 9:00u202fAMu2009–u20097:00u202fPM]",47.39414400,0.68484000,Tours
"Camping Municipal","Rue de Vauchevrier Château-Renault",3.7,https://www.campingcarpark.com/fr_FR/sejour/camping/centre-val-de-loire/37-indre-et-loire/chateau-renault,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",47.39414400,0.68484000,Tours
"Les Bords de Vienne Campground","4 Rue du Camping L'Île-Bouchard",4.2,https://camping-ile-bouchard.fr/,"Schedule not available",47.39414400,0.68484000,Tours
"Resort & Camping - Val De Braye","25 Rue du Val de Braye Bessé-sur-Braye",4,http://www.campingbraye.com/,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",47.39414400,0.68484000,Tours
"Camping Municipal","Rue de l'Église Villaines-les-Rochers",1,"Website not available","[Monday: 9:00u202fAMu2009–u20095:00u202fPM Tuesday: 9:00u202fAMu2009–u20095:00u202fPM Wednesday: 9:00u202fAMu2009–u20095:00u202fPM Thursday: 9:00u202fAMu2009–u20095:00u202fPM Friday: 9:00u202fAMu2009–u20095:00u202fPM Saturday: 9:00u202fAMu2009–u20095:00u202fPM Sunday: 9:00u202fAMu2009–u20095:00u202fPM]",47.39414400,0.68484000,Tours
"Camping intercommunal Island Auger","Quai Danton Chinon",4.1,https://www.night-and-day.fr/camping/14-camping-de-lile-auger,"Schedule not available",47.39414400,0.68484000,Tours
"Camping Cardinal Richelieu","6 Av. de Schaafheim Richelieu",4.4,http://www.campinglecardinal.fr/,"[Monday: 8:30u202fAMu2009–u20097:00u202fPM Tuesday: 8:30u202fAMu2009–u20097:00u202fPM Wednesday: 8:30u202fAMu2009–u20097:00u202fPM Thursday: 8:30u202fAMu2009–u20097:00u202fPM Friday: 8:30u202fAMu2009–u20097:00u202fPM Saturday: 8:30u202fAMu2009–u20097:00u202fPM Sunday: 8:30u202fAMu2009–u20097:00u202fPM]",47.39414400,0.68484000,Tours
"Camping Paradis l'Arada Parc","88 Rue de la Baratière Sonzay",4.3,http://www.laradaparc.com/,"Schedule not available",47.39414400,0.68484000,Tours
"Camping Onlycamp Tours","61 Rue de Rochepinard Saint-Avertin",3.5,https://campingtours.fr/,"Schedule not available",47.39414400,0.68484000,Tours
"Camping Ferme Pédagogique de Prunay","Prunay Valloire-sur-Cisse",4.6,https://prunay.fr/,"[Monday: 9:00u202fAMu2009–u20098:00u202fPM Tuesday: 9:00u202fAMu2009–u20098:00u202fPM Wednesday: 9:00u202fAMu2009–u20098:00u202fPM Thursday: 9:00u202fAMu2009–u20098:00u202fPM Friday: 9:00u202fAMu2009–u20098:00u202fPM Saturday: 9:00u202fAMu2009–u20098:00u202fPM Sunday: 9:00u202fAMu2009–u20098:00u202fPM]",47.39414400,0.68484000,Tours
"Le Chant d'Oiseau","Le Chant d'Oiseau Mouliherne",4.8,http://www.loire-gites.com/,"[Monday: 8:00u202fAMu2009–u20096:00u202fPM Tuesday: 8:00u202fAMu2009–u20096:00u202fPM Wednesday: 8:00u202fAMu2009–u20096:00u202fPM Thursday: 8:00u202fAMu2009–u20096:00u202fPM Friday: 8:00u202fAMu2009–u20096:00u202fPM Saturday: 8:00u202fAMu2009–u20096:00u202fPM Sunday: 8:00u202fAMu2009–u20096:00u202fPM]",47.39414400,0.68484000,Tours
"Rental Camping La Citadelle","1 Av. Aristide Briand Loches",4.1,https://www.lacitadelle.com/,"[Monday: 9:00u202fAMu2009–u20096:30u202fPM Tuesday: 9:00u202fAMu2009–u20096:30u202fPM Wednesday: 9:00u202fAMu2009–u20096:30u202fPM Thursday: 9:00u202fAMu2009–u20096:30u202fPM Friday: 9:00u202fAMu2009–u20096:30u202fPM Saturday: Closed Sunday: Closed]",47.39414400,0.68484000,Tours
"Camping de Sorel","24 Rue Saint-Claude Orvillers-Sorel",4,http://www.camping-sorel.com/,"[Monday: 7:30u202fAMu2009–u200910:30u202fPM Tuesday: 7:30u202fAMu2009–u200910:30u202fPM Wednesday: 7:30u202fAMu2009–u200910:30u202fPM Thursday: 7:30u202fAMu2009–u200910:30u202fPM Friday: 7:30u202fAMu2009–u200910:30u202fPM Saturday: 7:30u202fAMu2009–u200910:30u202fPM Sunday: 7:30u202fAMu2009–u200910:30u202fPM]",49.89406700,2.29575300,Amiens
"Yelloh ! Village Le Domaine de Drancourt","Hauts de France FR 185 Rue du Château Estrébœuf",4.1,https://www.yellohvillage.fr/camping/domaine_de_drancourt,"[Monday: 9:00u202fAMu2009–u20098:00u202fPM Tuesday: 9:00u202fAMu2009–u20098:00u202fPM Wednesday: 9:00u202fAMu2009–u20098:00u202fPM Thursday: 9:00u202fAMu2009–u20098:00u202fPM Friday: 9:00u202fAMu2009–u20098:00u202fPM Saturday: 9:00u202fAMu2009–u20098:00u202fPM Sunday: 9:00u202fAMu2009–u20098:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping Municipal de Plouvain","Unnamed Road Plouvain",4.3,"Website not available","Schedule not available",49.89406700,2.29575300,Amiens
"Caravan Le Val d'Authie","20 Rte de Vercourt Villers-sur-Authie",4.3,https://www.capfun.com/camping-france-picardie-val_authie-FR.html,"[Monday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Tuesday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Wednesday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Thursday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Friday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Saturday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20096:00u202fPM Sunday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20096:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping de la Maye","32 Rue du Moulin Rue",4,http://www.campingdelamaye.net/,"[Monday: 9:00u202fAMu2009–u20095:00u202fPM Tuesday: 9:00u202fAMu2009–u20095:00u202fPM Wednesday: 9:00u202fAMu2009–u20095:00u202fPM Thursday: 9:00u202fAMu2009–u20095:00u202fPM Friday: 9:00u202fAMu2009–u20095:00u202fPM Saturday: 9:00u202fAMu2009–u20095:00u202fPM Sunday: 9:00u202fAMu2009–u20095:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping LA CHUTE D'EAU","38 Rue de l'Église Rebreuve-sur-Canche",4.1,http://campinglachutedeau.fr/,"[Monday: 10:30u202fAMu2009–u20097:00u202fPM Tuesday: 10:30u202fAMu2009–u20097:00u202fPM Wednesday: Closed Thursday: 10:30u202fAMu2009–u20097:00u202fPM Friday: 10:30u202fAMu2009–u20097:00u202fPM Saturday: 10:30u202fAMu2009–u20097:00u202fPM Sunday: 10:30u202fAMu2009–u20097:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping La Paille Haute","145 Rue de Sailly Boiry-Notre-Dame",4.1,http://www.la-paille-haute.com/,"Schedule not available",49.89406700,2.29575300,Amiens
"Camping LA SAFRIERE * * *","82 D140 Ponthoile",4.4,http://www.campinglasafriere.com/,"[Monday: 9:00u202fAMu2009–u20097:00u202fPM Tuesday: 9:00u202fAMu2009–u20097:00u202fPM Wednesday: 9:00u202fAMu2009–u20097:00u202fPM Thursday: 9:00u202fAMu2009–u20097:00u202fPM Friday: 9:00u202fAMu2009–u20097:00u202fPM Saturday: 9:00u202fAMu2009–u20097:00u202fPM Sunday: 9:00u202fAMu2009–u20097:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping Le Val du Ternois","75 Rue du Général de Gaulle Frévent",4.3,https://campinglevalduternois.fr/,"[Monday: 9:00u202fAMu2009–u20091:00u202fPM 5:00u2009–u20099:00u202fPM Tuesday: Closed Wednesday: Closed Thursday: 9:00u202fAMu2009–u20091:00u202fPM 5:00u2009–u20099:00u202fPM Friday: 9:00u202fAMu2009–u20091:00u202fPM 5:00u2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20091:00u202fPM 5:00u2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20091:00u202fPM 5:00u2009–u20099:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping Au Gros Buisson","9 Rue du Marais Chipilly",4.4,http://gros.buisson.free.fr/,"[Monday: 8:00u202fAMu2009–u20096:00u202fPM Tuesday: 8:00u202fAMu2009–u20096:00u202fPM Wednesday: 8:00u202fAMu2009–u20096:00u202fPM Thursday: 8:00u202fAMu2009–u20096:00u202fPM Friday: 8:00u202fAMu2009–u20096:00u202fPM Saturday: 8:00u202fAMu2009–u20096:00u202fPM Sunday: 9:00u202fAMu2009–u200912:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping Green Authie","22 Rue Principale Beauvoir-Wavans",4.5,http://www.auvertdelauthie.com/,"[Monday: 9:00u202fAMu2009–u20097:00u202fPM Tuesday: 9:00u202fAMu2009–u20097:00u202fPM Wednesday: 9:00u202fAMu2009–u20097:00u202fPM Thursday: 9:00u202fAMu2009–u20097:00u202fPM Friday: 9:00u202fAMu2009–u20097:00u202fPM Saturday: 9:00u202fAMu2009–u20097:00u202fPM Sunday: 9:00u202fAMu2009–u20097:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping Le petit Saint Jean","27 bis Rue de Frévent Boubers-sur-Canche",4.5,https://www.campingpetit-st-jean.com/,"[Monday: 9:00u202fAMu2009–u20097:00u202fPM Tuesday: 9:00u202fAMu2009–u20097:00u202fPM Wednesday: 9:00u202fAMu2009–u20097:00u202fPM Thursday: 9:00u202fAMu2009–u20097:00u202fPM Friday: 9:00u202fAMu2009–u20097:00u202fPM Saturday: 9:00u202fAMu2009–u20097:00u202fPM Sunday: 9:00u202fAMu2009–u20097:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping de la Garenne de Moncourt","Rue Siffait de Moncourt Rue",4.1,http://www.campinglagarennedemoncourt.com/,"[Monday: 9:30u202fAMu2009–u20095:00u202fPM Tuesday: 9:30u202fAMu2009–u20095:00u202fPM Wednesday: 9:30u202fAMu2009–u20095:00u202fPM Thursday: 9:30u202fAMu2009–u20095:00u202fPM Friday: 9:30u202fAMu2009–u20095:00u202fPM Saturday: 9:30u202fAMu2009–u20095:00u202fPM Sunday: Closed]",49.89406700,2.29575300,Amiens
"Camping des crocs","2 Chem. des Garennes Saint-Quentin-en-Tourmont",4,http://www.camping-baie-somme.com/,"[Monday: 10:00u202fAMu2009–u20096:00u202fPM Tuesday: 10:00u202fAMu2009–u20096:00u202fPM Wednesday: 10:00u202fAMu2009–u20096:00u202fPM Thursday: 10:00u202fAMu2009–u20096:00u202fPM Friday: 10:00u202fAMu2009–u20096:00u202fPM Saturday: 10:00u202fAMu2009–u20096:00u202fPM Sunday: 10:00u202fAMu2009–u20096:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping De Mon Village (Aire Camping-Car Park)","Rue Bana Cappy",4,https://www.campingcarpark.com/fr_FR/sejour/camping/hauts-de-france/80-la-somme/cappy,"[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",49.89406700,2.29575300,Amiens
"Aire du Camping Car / Motorhome parking","Camping Parc des Cygnes - Amiens 111 Av. des Cygnes Amiens",5,"Website not available","[Monday: Open 24 hours Tuesday: Open 24 hours Wednesday: Open 24 hours Thursday: Open 24 hours Friday: Open 24 hours Saturday: Open 24 hours Sunday: Open 24 hours]",49.89406700,2.29575300,Amiens
"Camping Bird's","591 Chem. des Oiseaux Rue",4,http://www.campingbaiesomme.com/,"[Monday: 10:00u202fAMu2009–u20095:00u202fPM Tuesday: 10:00u202fAMu2009–u20095:00u202fPM Wednesday: 10:00u202fAMu2009–u20095:00u202fPM Thursday: 10:00u202fAMu2009–u20095:00u202fPM Friday: 10:00u202fAMu2009–u20095:00u202fPM Saturday: 10:00u202fAMu2009–u20095:00u202fPM Sunday: Closed]",49.89406700,2.29575300,Amiens
"Camping Clicochic Ferme des Aulnes","Marais de Fresne Nampont",4.1,https://www.clicochic.com/camping-france-picardie-ferme_des_aulnes-FR.html,"[Monday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Tuesday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Wednesday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Thursday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Friday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20097:00u202fPM Saturday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20096:00u202fPM Sunday: 9:00u202fAMu2009–u20091:00u202fPM 2:00u2009–u20096:00u202fPM]",49.89406700,2.29575300,Amiens
"Flower Camping Les Vertes Feuilles","les 25 Rte de la Plage Quend",4,https://www.lesvertesfeuilles.com/,"[Monday: 9:00u202fAMu2009–u20096:00u202fPM Tuesday: 9:00u202fAMu2009–u20096:00u202fPM Wednesday: 9:00u202fAMu2009–u20096:00u202fPM Thursday: 9:00u202fAMu2009–u20096:00u202fPM Friday: 9:00u202fAMu2009–u20096:00u202fPM Saturday: 9:00u202fAMu2009–u20096:00u202fPM Sunday: 9:00u202fAMu2009–u20097:00u202fPM]",49.89406700,2.29575300,Amiens
"Camping Municipal Le Grand Mail","6 Chem. du Grand Mail Aumale",4,http://www.aumale.com/,"Schedule not available",49.89406700,2.29575300,Amiens
"Bassegoda Park","Camí de Bassegoda s/n Bassegoda",4.3,http://www.bassegodapark.com/,"[Monday: Closed Tuesday: Closed Wednesday: Closed Thursday: Closed Friday: 9:30u202fAMu2009–u20099:00u202fPM Saturday: 9:30u202fAMu2009–u20098:00u202fPM Sunday: 9:30u202fAMu2009–u20097:00u202fPM]",42.68865910,2.89483320,Perpiñán
"Camping Vall de Camprodon","Les Planes de Xenturri. G C-38 Km 7.5 Camprodon",4.4,http://www.valldecamprodon.net/,"[Monday: 9:00u202fAMu2009–u20096:00u202fPM Tuesday: 9:00u202fAMu2009–u20096:00u202fPM Wednesday: 9:00u202fAMu2009–u20096:00u202fPM Thursday: 9:00u202fAMu2009–u20096:00u202fPM Friday: 9:00u202fAMu2009–u200910:00u202fPM Saturday: 9:00u202fAMu2009–u200910:00u202fPM Sunday: 9:00u202fAMu2009–u200910:00u202fPM]",42.68865910,2.89483320,Perpiñán
"Camping Village Florida and The Mouth","Rte de Saint-Laurent Le Barcarès",4.2,https://floride.fr/,"[Monday: 9:00u202fAMu2009–u20097:00u202fPM Tuesday: 9:00u202fAMu2009–u20097:00u202fPM Wednesday: 9:00u202fAMu2009–u20097:00u202fPM Thursday: 9:00u202fAMu2009–u20097:00u202fPM Friday: 9:00u202fAMu2009–u20097:00u202fPM Saturday: Closed Sunday: Closed]",42.68865910,2.89483320,Perpiñán
"Camping Marvilla Parks - Le Soleil de la Méditerranée","12 Rue Sainte-Beuve Saint-Cyprien",3.8,https://www.camping-soleil-mediterranee.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_search,"[Monday: 9:00u202fAMu2009–u20091:00u202fPM 1:30u2009–u20095:00u202fPM Tuesday: 9:00u202fAMu2009–u20091:00u202fPM 1:30u2009–u20095:00u202fPM Wednesday: 9:00u202fAMu2009–u20091:00u202fPM 1:30u2009–u20095:00u202fPM Thursday: 9:00u202fAMu2009–u20091:00u202fPM 1:30u2009–u20095:00u202fPM Friday: 9:00u202fAMu2009–u20091:00u202fPM 1:30u2009–u20095:00u202fPM Saturday: 9:00u202fAMu2009–u20091:00u202fPM 1:30u2009–u20095:00u202fPM Sunday: 9:00u202fAMu2009–u200912:00u202fPM]",42.68865910,2.89483320,Perpiñán
"Camping Sant Miquel","Urbanització Sant Miquel Colera",4.3,https://www.yellohvillage-santmiquel.com/fr/,"[Monday: 9:00u202fAMu2009–u20098:00u202fPM Tuesday: 9:00u202fAMu2009–u20098:00u202fPM Wednesday: 9:00u202fAMu2009–u20098:00u202fPM Thursday: 9:00u202fAMu2009–u20098:00u202fPM Friday: 9:00u202fAMu2009–u20098:00u202fPM Saturday: 9:00u202fAMu2009–u20098:00u202fPM Sunday: 9:00u202fAMu2009–u20098:00u202fPM]",42.68865910,2.89483320,Perpiñán
"Camping Els Solans","C-38 Km13 Camprodon",4.4,http://www.campingelssolans.com/,"[Monday: 9:00u202fAMu2009–u20099:00u202fPM Tuesday: 9:00u202fAMu2009–u20099:00u202fPM Wednesday: 9:00u202fAMu2009–u20099:00u202fPM Thursday: 9:00u202fAMu2009–u20099:00u202fPM Friday: 9:00u202fAMu2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20099:00u202fPM]",42.68865910,2.89483320,Perpiñán
"Càmping Conca de Ter","Carretera Setcases s/n Vilallonga de Ter",4.2,http://www.concater.com/,"[Monday: 9:00u202fAMu2009–u20099:00u202fPM Tuesday: 9:00u202fAMu2009–u20099:00u202fPM Wednesday: 9:00u202fAMu2009–u20099:00u202fPM Thursday: 9:00u202fAMu2009–u20099:00u202fPM Friday: 9:00u202fAMu2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20099:00u202fPM]",42.68865910,2.89483320,Perpiñán
"Camping Le Sainte Marie","Rue Des Clauses Sainte-Marie-la-Mer",4.2,https://www.campinglesaintemarie.com/,"[Monday: 9:00u202fAMu2009–u20096:00u202fPM Tuesday: 9:00u202fAMu2009–u20096:00u202fPM Wednesday: 9:00u202fAMu2009–u20096:00u202fPM Thursday: 9:00u202fAMu2009–u20096:00u202fPM Friday: 9:00u202fAMu2009–u20096:00u202fPM Saturday: 1:00u2009–u20097:00u202fPM Sunday: 9:00u202fAMu2009–u20097:00u202fPM]",42.68865910,2.89483320,Perpiñán
"Camping Joncar Mar Roses","Carrer de Bernat Metge 9-10 Roses",3.9,https://www.campingjoncarmar.com/,"[Monday: 9:00u202fAMu2009–u20099:00u202fPM Tuesday: 9:00u202fAMu2009–u20099:00u202fPM Wednesday: 9:00u202fAMu2009–u20099:00u202fPM Thursday: 9:00u202fAMu2009–u20099:00u202fPM Friday: 9:00u202fAMu2009–u20099:00u202fPM Saturday: 9:00u202fAMu2009–u20099:00u202fPM Sunday: 9:00u202fAMu2009–u20099:00u202fPM]",42.68865910,2.89483320,Perpiñán
